1582848000,8657.4,8811.8,8196.9,8485.5,18.52698892,553
1582934400,8499.1,8532.8,8320.0,8320.0,1.39201116,80
1583020800,8300.0,8454.6,8192.1,8245.7,2.41328622,47
1583107200,8253.1,8646.7,8253.1,8577.1,7.7279744,95
1583193600,8500.1,8620.0,8300.2,8384.3,7.44783808,119
1583280000,8486.4,8500.0,8328.0,8390.0,5.25530526,58
1583366400,8491.0,8842.7,8491.0,8633.0,19.87718413,175
1583452800,8576.1,8690.0,8397.3,8623.0,7.12128996,108
1583539200,8570.2,8622.9,8364.3,8420.2,12.30817182,64
1583625600,8420.2,8420.2,7590.0,7590.0,16.34441598,315
1583712000,7501.0,7547.9,7115.7,7373.6,16.09446685,238
1583798400,7404.1,7676.1,7277.0,7498.7,25.21359757,213
1583884800,7388.1,7540.0,7200.0,7498.0,15.81088583,125
1583971200,7523.3,7523.4,4578.9,4604.8,130.79043292,1232
1584057600,4605.0,7167.9,3900.0,5499.3,101.1128801,831
1584144000,5400.0,5473.9,5011.9,5011.9,10.49556293,277
1584230400,5025.5,8100.0,4955.5,5133.2,47.17472277,385
1584316800,5215.8,5215.8,4304.7,4826.3,86.43330494,1081
1584403200,4826.3,5350.2,4758.4,5222.5,33.07923928,310
1584489600,5180.0,5642.9,4847.9,5304.2,28.52674703,317
1584576000,5308.5,6340.0,5142.5,6163.9,41.66854774,475
1584662400,6158.0,6898.0,5791.2,6095.5,54.88723321,815
1584748800,6231.6,6499.0,5900.0,6269.1,13.10932327,246
1584835200,6190.7,6344.4,5654.9,5819.3,31.02303658,234
1584921600,5764.2,6513.9,5764.2,6399.9,32.26043812,392
1585008000,6532.2,6984.6,6348.9,6716.0,64.31840163,503
1585094400,6667.3,6969.9,6436.7,6573.0,36.90176948,448
1585180800,6573.0,6623.0,6320.9,6506.7,41.75863105,349
1585267200,6546.6,6672.8,6056.8,6056.8,30.98321283,261
1585353600,6014.7,6087.0,5806.0,5979.0,18.69301464,206
1585440000,5849.0,5919.3,5593.1,5652.6,26.66621286,171
1585526400,5672.0,6329.0,5666.3,6209.6,34.17213898,214
1585612800,6197.7,6314.7,6178.6,6220.0,22.98724651,115
1585699200,6150.0,6523.2,6005.0,6523.2,18.68428157,234
1585785600,6528.0,6973.0,6390.0,6659.7,57.93936295,431
1585872000,6615.8,6900.0,6523.3,6652.2,31.68024858,351
1585958400,6636.7,7000.0,6449.0,6762.2,20.14246977,159
1586044800,6733.9,6748.3,6600.0,6623.1,3.05698551,64
1586131200,6703.9,7199.9,6703.9,7170.0,40.47998243,447
1586217600,7200.0,7304.7,6912.1,7014.4,38.41815893,378
1586304000,7021.4,7287.5,7018.3,7232.2,13.88548788,178
1586390400,7162.0,7200.2,7000.0,7095.0,35.95035599,179
1586476800,7084.6,7084.6,6550.1,6659.7,22.22082063,233
1586563200,6703.9,6723.4,6588.8,6697.0,2.8998855,29
1586649600,6635.2,7021.3,6540.5,6793.1,7.77358072,85
1586736000,6748.3,6795.0,6500.0,6659.7,24.93869212,287
1586822400,6644.6,6838.0,6600.0,6665.1,25.0748469,221
1586908800,6610.0,6782.2,6500.0,6500.0,18.35739737,162
1586995200,6438.6,6948.0,6400.0,6938.6,29.41611644,410
1587081600,6883.5,6974.8,6811.0,6883.5,13.97537552,98
1587168000,6910.1,7065.0,6886.6,7065.0,12.96547668,125
1587254400,7040.0,7040.0,6900.0,6973.0,3.5381451,83
1587340800,6920.8,6999.9,6600.0,6698.4,23.7898753,257
1587427200,6696.2,6872.9,6620.1,6733.4,25.85049832,179
1587513600,6659.8,6973.0,6656.0,6933.6,20.44376754,175
1587600000,6973.0,7499.8,6876.6,7305.5,36.81527372,402
1587686400,7353.9,7454.9,7249.1,7325.6,22.73343917,192
1587772800,7305.5,7492.7,7240.9,7374.2,6.55344261,125
1587859200,7428.2,7523.0,7384.2,7523.0,12.99992548,110
1587945600,7544.5,7777.0,7500.0,7649.9,37.56756269,274
1588032000,7550.9,7685.7,7530.0,7619.3,16.56259305,159
1588118400,7601.0,8799.9,7575.0,8600.0,72.18919963,833
1588204800,8600.0,9123.0,8026.5,8393.3,61.34616927,1070
1588291200,8449.0,8732.9,8338.4,8561.4,10.14354884,194
1588377600,8505.0,8800.0,8455.7,8618.2,4.20030752,57
1588464000,8618.2,8835.6,8490.0,8593.6,7.20556739,162
1588550400,8505.0,8727.1,8305.4,8600.0,25.81395266,402
1588636800,8600.0,8867.4,8561.4,8781.5,22.53446684,220
1588723200,8786.9,9148.0,8621.9,8982.0,42.23601441,494
1588809600,8966.9,9773.0,8907.8,9764.7,54.5569976,657
1588896000,9707.2,9960.0,9524.9,9554.3,91.14359377,549
1588982400,9516.5,9699.9,9189.2,9329.7,19.6851356,262
1589068800,9300.0,9398.0,7900.0,8526.0,72.79723254,841
1589155200,8590.0,8900.0,7900.0,8407.1,77.11519101,851
1589241600,8430.0,8730.0,8430.0,8597.5,37.37437238,468
1589328000,8615.7,9200.0,8615.7,9200.0,47.58240732,426
1589414400,9160.0,9650.0,9086.2,9579.7,60.42378705,711
1589500800,9516.5,9730.0,8982.5,9086.2,43.46380487,506
1589587200,9054.5,9268.2,9032.7,9141.5,2.57962341,59
1589673600,9141.1,9653.5,9141.1,9460.1,16.58754686,301
1589760000,9516.5,9673.0,9300.0,9493.8,24.92377623,243
1589846400,9410.4,9623.0,9268.2,9492.8,35.50349207,247
1589932800,9490.4,9547.9,9118.0,9190.0,31.08354853,355
1590019200,9170.1,9250.0,8630.6,8897.1,24.49727144,310
1590105600,8861.2,9048.0,8760.1,8969.5,14.6869316,122
1590192000,8984.8,9092.0,8932.9,8952.0,4.88013164,69
1590278400,8969.6,9074.8,8541.0,8541.0,13.72948641,225
1590364800,8541.0,8798.0,8500.0,8739.8,114.46637717,831
1590451200,8734.0,8797.9,8500.0,8630.1,23.04421945,294
1590537600,8630.5,8934.7,8575.2,8912.7,19.60550679,259
1590624000,8934.7,9230.0,8841.2,9229.9,21.04583244,492
1590710400,9202.3,9234.5,9000.1,9091.3,18.08258646,175
1590796800,9081.0,9323.0,9020.0,9278.1,11.91294808,196
1590883200,9297.5,9297.5,9080.5,9080.5,3.01364747,94
1590969600,9142.3,9874.0,9057.5,9704.7,31.62374863,476
1591056000,9730.0,9810.0,9022.7,9208.3,79.20840585,616
1591142400,9208.0,9397.9,9120.0,9297.1,20.51763865,256
1591228800,9348.2,9471.7,9240.0,9382.5,29.92771717,238
1591315200,9451.9,9509.9,9305.6,9363.5,9.24672129,126
1591401600,9300.0,9471.7,9184.3,9350.0,10.98910725,171
1591488000,9345.5,9431.0,9155.0,9376.4,17.04315526,176
1591574400,9413.9,9431.0,9280.7,9348.0,20.31857843,249
1591660800,9373.0,9420.0,9231.5,9326.8,18.52413293,261
1591747200,9335.4,9431.0,9211.1,9343.6,29.02699712,202
1591833600,9385.0,9406.8,8670.0,8793.2,42.36616409,443
1591920000,8788.4,9180.0,8788.4,9050.5,21.17225261,203
1592006400,9063.2,9063.2,8982.2,9031.5,6.84711867,114
1592092800,9032.3,9033.1,8900.0,8954.2,6.44343219,77
1592179200,8912.5,9023.0,8500.0,9023.0,40.58590348,441
1592265600,8991.5,9095.9,8991.5,9055.6,14.86381741,129
1592352000,9080.0,9080.0,8899.9,9023.0,16.18115483,172
1592438400,8946.9,9023.0,8900.0,8972.6,11.32914625,98
1592524800,8947.4,8980.8,8828.8,8873.0,15.10115625,131
1592611200,8890.1,8937.4,8800.0,8937.4,7.38551763,126
1592697600,8945.5,8950.0,8849.7,8849.7,1.10214735,45
1592784000,8880.8,9222.9,8865.8,9148.0,26.67998123,408
1592870400,9157.2,9195.5,9050.2,9121.5,10.13903879,205
1592956800,9122.0,9253.9,8792.9,8850.8,38.2588506,354
1593043200,8853.7,8870.5,8600.0,8761.8,16.69993591,196
1593129600,8782.1,8842.0,8600.0,8701.7,30.0618395,321
1593216000,8701.8,8738.9,8480.8,8550.0,31.51443108,501
1593302400,8564.2,8730.0,8497.0,8668.1,25.16386344,329
1593388800,8675.0,8790.0,8576.1,8763.5,49.35687969,374
1593475200,8771.4,8784.7,8683.9,8710.0,7.28724096,117
1593561600,8726.7,8822.9,8677.29999,8766.79999,24.36454984,247
1593648000,8785.0,8810.5,8547.29999,8658.5,27.64786419,652
1593734400,8634.2,8680.0,8612.7,8628.0,4.07030141,75
1593820800,8603.1,8698.0,8580.4,8646.4,7.75856804,184
1593907200,8646.0,8646.0,8512.7,8598.0,6.42969282,125
1593993600,8617.5,8811.0,8574.2,8811.0,19.13820788,241
1594080000,8823.0,8842.29999,8729.6,8750.0,19.1133379,236
1594166400,8760.4,8898.0,8736.0,8898.0,16.27781914,293
1594252800,8886.4,8917.2,8661.9,8710.7,20.70517367,321
1594339200,8721.4,8776.29999,8620.9,8755.1,29.35104673,279
1594425600,8775.6,8777.5,8660.9,8673.0,9.58001471,174
1594512000,8698.0,8745.2,8600.0,8691.2,23.8150591,368
1594598400,8691.2,8923.0,8636.0,8740.2,45.1193348,627
1594684800,8725.79999,8748.0,8607.29999,8709.0,19.23461308,282
1594771200,8719.5,8720.0,8650.0,8710.5,12.08647412,247
1594857600,8693.2,8717.5,8502.1,8647.9,22.68267586,375
1594944000,8645.5,8654.0,8580.5,8619.5,23.03805784,313
